barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6970956061537,云南三七清新护龈牙膏清凉薄荷型180g+30g,牙膏,日用洗护类,,云南三七,,牙膏,,,,,,清凉薄荷型,,,清新,护龈,,,,,,,,180g+30g,,,,,,,,,,
6920354840265,高露洁固齿清新清爽薄荷牙膏180g,牙膏,日用洗护类,,高露洁,,牙膏,,,,,,固齿,清新,清爽薄荷,,,,,,,,,,180g,,,,,,,,,,
6910019029319,纳爱斯臻护花悦白牙膏英国梨小苍兰香型120g,牙膏,日用洗护类,,纳爱斯,臻护花悦白,牙膏,,,,,,英国梨小苍兰香型,,,,,,,,,,,,120g,,,,,,,,,,
6910019029333,纳爱斯臻护抗口气牙膏白桃乌龙300g,牙膏,日用洗护类,,纳爱斯,臻护,牙膏,,,,,,白桃乌龙,,,抗口气,,,,,,,,,300g,,,,,,,,,,
6970128544646,舒适达清新薄荷牙膏90g+10g共计100g,牙膏,日用洗护类,,舒适达,,牙膏,,,,,,清新薄荷,,,,,,,,,,,,90g+10g共计100g,,,,,,,,,,
6970956061544,云南三七劲爽薄荷香牙膏180g+30g,牙膏,日用洗护类,,云南三七,,牙膏,,,,,,劲爽薄荷香,,,,,,,180g+30g,,,,,,,,,,,,,,,
6901070614323,云南白药高地留兰香型牙膏175g+30g*2,牙膏,日用洗护类,,云南白药,,牙膏,,,,,,高地留兰香型,,,,,,,,,,2,,175g+30g,,,,,,,,,,
6910019029326,纳爱斯果力全开香型臻护牙膏160g,牙膏,日用洗护类,,纳爱斯,果力全开,牙膏,,,,,,香型,臻护,,,,,,,,,,,160g,,,,,,,,,,
6910019029340,纳爱斯臻护抗口气牙膏冰薄橙柚300g,牙膏,日用洗护类,,纳爱斯,臻护,牙膏,,,,,,冰薄橙柚,,,抗口气,,,,,,,,,300g,,,,,,,,,,
6902088974812,中华抗口气牙膏清新薄荷味140g,牙膏,日用洗护类,,中华,,牙膏,,,,,,清新薄荷味,,,抗口气,,,,,,,,,140g,,,,,,,,,,
6970455186113,奥乐齐防蛀清新护齿超值牙膏,牙膏,日用洗护类,,奥乐齐,,牙膏,,,,,,清新,,,防蛀,护齿,,,,,,,,,,,,,,,,,,
6970356162766,参半卓研美白牙膏矿物盐晶160g,牙膏,日用洗护类,,参半,卓研,牙膏,,,,,,矿物盐晶,,,美白,,,,,,,,,160g,,,,,,,,,,
6970356160991,参半沁清新植萃牙膏清涧白茶味180g,牙膏,日用洗护类,,参半,沁新,牙膏,,,,,,植萃,清涧白茶味,,清新,,,,,,,,,180g,,,,,,,,,,
6970356160793,参半谷净白牙膏山野栀子味180g,牙膏,日用洗护类,,参半,谷净白,牙膏,,,,,,山野栀子味,,,净白,,,,,,,,,180g,,,,,,,,,,
6970356167839,参半39°C热感火绒酶可清牙膏草香味100g,牙膏,日用洗护类,,参半,,牙膏,,,,,,39°C热感,火绒酶,草香味,可清,,,,,,,,,100g,,,,,,,,,,
6903148359952,佳洁士双色锁白美白牙膏茉莉山茶120g,牙膏,日用洗护类,,佳洁士,双色锁白,牙膏,,,,,,茉莉山茶,,,美白,,,,,,,,,120g,,,,,,,,,,
6902088977080,中华皓清牙膏薄荷酷爽味180g,牙膏,日用洗护类,,中华,皓清,牙膏,,,,,,薄荷酷爽味,,,,,,,,,,,,180g,,,,,,,,,,
6910019029906,内爱斯益齿洁竹盐薄荷牙膏165g,牙膏,日用洗护类,,内爱斯,益齿洁,牙膏,,,,,,竹盐,薄荷,,,,,,,,,,,165g,,,,,,,,,,
6970956061551,云南三七牙膏芳香留兰香型180g+30g,牙膏,日用洗护类,,云南三七,,牙膏,,,,,,芳香,留兰香型,,,,,,180g+30g,,,,,,,,,,,,,,,
6928471325030,舒客劲速抗敏牙膏水润薄荷香型120g,牙膏,日用洗护类,,舒客,劲速,牙膏,,,,,,水润薄荷香型,,,抗敏,,,,,,,,,120g,,,,,,,,,,
6928471325047,舒客劲速护理抗敏牙膏凝萃茉莉香型120g,牙膏,日用洗护类,,舒客,劲速护理,牙膏,,,,,,凝萃茉莉香型,,,抗敏,,,,,,,,,120g,,,,,,,,,,
6902088974799,中华护龈牙膏沁润牡丹味140g,牙膏,日用洗护类,,中华,,牙膏,,,,,,沁润牡丹味,,,护龈,,,,,,,,,140g,,,,,,,,,,
6928926008167,好来超白修白抗敏牙膏留兰薄荷味140g,牙膏,日用洗护类,,好来,,牙膏,,,,,,超白,修白,留兰薄荷味,抗敏,,,,,,,,,140g,,,,,,,,,,
6945573610468,兔头妈妈奥拉氟儿童防蛀牙膏草莓味50g,牙膏,日用洗护类,,兔头妈妈,,牙膏,,,,,,奥拉氟,草莓味,,防蛀,,,,,,,,,50g,,,,,,,,儿童,,
6945573610406,兔头妈妈奥拉氟儿童防蛀牙膏蜜桃味50g,牙膏,日用洗护类,,兔头妈妈,,牙膏,,,,,,奥拉氟,蜜桃味,,防蛀,,,,,,,,,50g,,,,,,,,儿童,,
6902132011883,冷酸灵健齿抗敏留兰薄荷牙膏140g,牙膏,日用洗护类,,冷酸灵,,牙膏,,,,,,留兰薄荷,,,健齿,抗敏,,,,,,,,140g,,,,,,,,,,
6902088981834,中华皓清花香茉莉龙井牙膏180g,牙膏,日用洗护类,,中华,皓清,牙膏,,,,,,花香茉莉,龙井,,,,,,,,,,,180g,,,,,,,,,,
6928926008143,好来超白修白抗敏牙膏山茶茉莉味140g,牙膏,日用洗护类,,好来,,牙膏,,,,,,超白,山茶茉莉味,,修白,抗敏,,,,,,,,140g,,,,,,,,,,
6902132011944,冷酸灵清火护龈护龈抗敏牙膏黄连配方170g,牙膏,日用洗护类,,冷酸灵,,牙膏,,,,,,黄连配方,,,清火,护龈,抗敏,,,,,,,170g,,,,,,,,,,
6970356162810,参半沸石美白牙膏140g,牙膏,日用洗护类,,参半,,牙膏,,,,,,沸石,,,美白,,,,,,,,,140g,,,,,,,,,,
6902132011319,冷酸灵光感美白抗敏感牙膏140g,牙膏,日用洗护类,,冷酸灵,,牙膏,,,,,,光感,抗敏感,,美白,,,,,,,,,140g,,,,,,,,,,
6902088981025,中华焕白牙膏白桃味140g,牙膏,日用洗护类,,中华,,牙膏,,,,,,白桃味,,,焕白,,,,,,,,,140g,,,,,,,,,,
6970356162636,参半专研清新美白牙膏100g,牙膏,日用洗护类,,参半,专研,牙膏,,,,,,清新,,,美白,,,,,,,,,100g,,,,,,,,,,
6910019029845,纳爱斯牙膏本草薄荷120g+薄荷觉醒120g,牙膏,日用洗护类,,纳爱斯,,牙膏,,,,,,本草薄荷,薄荷觉醒,,,,,,,,,,,120g,,,,,,,,,,
